IDJwb,IDPSJ,questions,answerKeys,answer,raw_grade,max_grade,grade,labela,label
744,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",1.kami putra putri indonesia; ; 2.mengaku bangsa Indonesia adalah bangsa yang satu; ; 3.kami putra putri Indonesia; ; 4ber,5,30,1.67,E,1
745,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","1. Kami Putra Putri Indonesia mengakui pertumpahan darah yang satu tanah air Indonesia; ; 2 Berbangsa yang satu, bangsa Indonesia; ; 3. Bahasa Persatuan, Bahasa Indonesia",30,30,10,A,5
746,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami pemuda pemudi Indonesia, menyatakan persatuan seluruh rakyat Indonesia.; ; Kami pemua pemudi Indonesia, menyatakan bahasa persatuan Indonesia adalah bahasa Indonesia.",10,30,3.33,E,1
747,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","* �Kami Putra Putri Indonesia mengaku bertumpah darah yang satu tanah air indonesia; 	* Kami Putra Putri Indonesia Menjunjung bahasa persatuan bahasa indonesia; ; 	* Kami Putra Putri Indonesia berbangsa yang satu bangsa indonesia",30,30,10,A,5
748,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kami pemuda kami mau membuktikan kami juga bisa membela negara ini,5,30,1.67,E,1
749,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",sumpah pemuda kami para pemuda pemudi indonesia akan memperkuat satu kesatuan bangsa dan mencerminkan hal hal baik,5,30,1.67,E,1
750,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Kami segenap Putra dan Putri mengaku Indonesia mengaku bertumpah darah yang satu dan berbahasa yang satu yaitu bahasa Indonesia,5,30,1.67,E,1
751,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami pemuda pemudi Indonesia dengan ini menyatakan kemerdekaan Indonesia yang adil, bersatu, berdaulat, adil dan makmur.",5,30,1.67,E,1
752,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Sumpah Pemuda; ; Kami putra putri Indonesia; ; MENJUNJUNG TULANG BAHASA Indonesia,5,30,1.67,E,1
753,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami putra dan putri Indonesia mengaku bertumpah darah yang satu,tanah Indonesia; ; Kami dan putra putri Indoneia mengaku berbangsa yang satu, bangsa Indonesia; ; Kami putra dan putri Indonesia menjunjung tinggi bahasa persatuan, berbangsa satu",30,30,10,A,5
754,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kami pemuda pemudi Indonesia dengan ini kami nyatahkan kemerdekaan Indonesia yang adil dan makmur,5,30,1.67,E,1
755,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Kami poutera dan pouteri indonesia; ; mengaku bertumpah darah yang satu; ; tanah air indonesia; ; kami poutera dan pouteri indonesia; ; mengaku berbahasa persatuan yang satu; ; bahasa indonesia,20,30,6.67,C,3
756,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",para pemuda bersumpah untuk saling membantu dan menghargai satu sama lain agar saling bersatu.para pemuda bermusyawarah untuk memilih menyetujui rencana pemerintah apa tidak.; ; mereka lalu membuat sumpah pemuda di tempat titik kumpul.,5,30,1.67,E,1
757,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami putra dan putri Indonesia mengaku bertumpah darah yang satu, tanah air Indonesia.; ; Kami putra dan putri Indonesia mengaku berbangsa yang satu, bangsa Indonesia.; ; Kami putra dan putri Indonesia mengaku berbahasa yang satu, bahasa Indonesia.",30,30,10,A,5
758,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kami putra putri indonesia mengaku bersumpah darah yang satu di indonesia; ; kami putra putri indonesia mengaku berbahasa satu yaitu indonesia; ; kami putra putri indonesia mengaku berbangsa satu yaitu bangsa indonesia,30,30,10,A,5
759,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Sumpah pemuda:; ; Kami pemuda dan pemudi bangsa indonesia bersaksi bahwa bangsa indonesia harus merdeka secara cepat. Kami pemuda pemudi indonesia menyatakan persatuan dan kesatuan,5,30,1.67,E,1
760,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Kami Putra dan putri indonesia; ; bertumpah darah tanah air; ; tanah air Indonesia�; ; Kami putra dan putri indonesia; ; menjujung tinggi persatuan; ; bangsa indonesia; ; Kami Putra dan putri indonesia; ; menjunjung bahasa persatuan; ; Bahasa indonesia,20,30,6.67,C,3
761,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kosong,0,30,0,E,1
762,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",memperkuat rasa persatuan dan kebangsaan indonesia,5,30,1.67,E,1
